id_orgao,nm_orgao,sigla_orgao,esfera,home_page,nome_municipio,cd_municipio_ibge
70501,CM DE QUINZE DE NOVEMBRO,CM Q NOVEM,MUNICIPAL,www.camaraquinze.com.br,QUINZE DE NOVEMBRO,4315354
70600,PM DE RELVADO,PM RELVADO,MUNICIPAL,www.relvadors.com.br,RELVADO,4315453
70601,CM DE RELVADO,CM RELVADO,MUNICIPAL,www.relvadors.com.br/,RELVADO,4315453
70700,PM DE RIOZINHO,PM,MUNICIPAL,http://www.pmriozinho.rs.gov.br/,RIOZINHO,4315750
70701,CM DE RIOZINHO,CM RIOZINH,MUNICIPAL,www.riozinho.rs.leg.br,RIOZINHO,4315750
70800,PM DE SANTA MARIA DO HERVAL,PM S M HER,MUNICIPAL,www.santamariadoherval.rs.gov,SANTA MARIA DO HERVAL,4316956
70801,CM DE SANTA MARIA DO HERVAL,SM S M HER,MUNICIPAL,www.santamariadoherval.rs.gov.br,SANTA MARIA DO HERVAL,4316956
70900,PM DE SÃO DOMINGOS DO SUL,PM S DOMIN,MUNICIPAL,www.saodomingosdosul.rs.gov.br,SÃO DOMINGOS DO SUL,4318051
70901,CM DE SÃO DOMINGOS DO SUL,CM S DOMIN,MUNICIPAL,www.saodomingosdosul.rs.gov.br/transparencia,SÃO DOMINGOS DO SUL,4318051
71000,PM DE SÃO JOÃO DA URTIGA,PM S J URT,MUNICIPAL,www.saojoaodaurtigars.com.br,SÃO JOÃO DA URTIGA,4318424
71001,CM DE SÃO JOÃO DA URTIGA,CM S J URT,MUNICIPAL,www.camarasju.com.br,SÃO JOÃO DA URTIGA,4318424
71100,PM DE SÃO JORGE,PM SAO JOR,MUNICIPAL,www.saojorge.rs.gov.br,SÃO JORGE,4318440
71101,CM DE SÃO JORGE,CM SAO JOR,MUNICIPAL,www.saojorge.rs.gov.br,SÃO JORGE,4318440
71200,PM DE SÃO JOSÉ DO HERVAL,PM S J HER,MUNICIPAL,www.saojosedoherval.rs.gov.br,SÃO JOSÉ DO HERVAL,4318465
71201,CM DE SÃO JOSÉ DO HERVAL,CM S J HER,MUNICIPAL,www.camarasaojosedoherval.rs.gov.br,SÃO JOSÉ DO HERVAL,4318465
71300,PM DE SÃO JOSÉ DO HORTÊNCIO,PM S J HOR,MUNICIPAL,www.saojosedohortencio.rs.gov.br,SÃO JOSÉ DO HORTÊNCIO,4318481
71301,CM DE SÃO JOSÉ DO HORTÊNCIO,CM S J HOR,MUNICIPAL,www.saojosedohortencio.rs.gov.br,SÃO JOSÉ DO HORTÊNCIO,4318481
71400,PM DE SÃO MIGUEL DAS MISSÕES,PM,MUNICIPAL,www.saomiguel-rs.com.br,SÃO MIGUEL DAS MISSÕES,4319158
71401,CM DE SÃO MIGUEL DAS MISSÕES,CM S M MIS,MUNICIPAL,www.camarasaomiguel.rs.gov.br,SÃO MIGUEL DAS MISSÕES,4319158
71500,PM DE SÃO VENDELINO,PM S VENDE,MUNICIPAL,www.saovendelino.rs.gov.br,SÃO VENDELINO,4319752
71501,CM DE SÃO VENDELINO,CM S VENDE,MUNICIPAL,www.camarasaovendelino.rs.gov.br,SÃO VENDELINO,4319752
71600,PM DE SEDE NOVA,PM,MUNICIPAL,www.sedenova.rs.gov.br,SEDE NOVA,4320230
71601,CM DE SEDE NOVA,CM SEDE NO,MUNICIPAL,www.sedenova.rs.gov.br,SEDE NOVA,4320230
71700,PM DE SEGREDO,PM SEGREDO,MUNICIPAL,www.segredo.rs.gov.br,SEGREDO,4320263
71701,CM DE SEGREDO,CM SEGREDO,MUNICIPAL,www.camarasegredo.rs.gov.br,SEGREDO,4320263
71800,PM DE SILVEIRA MARTINS,PM S MARTI,MUNICIPAL,www.silveiramartins.rs.gov.br,SILVEIRA MARTINS,4320651
71801,CM DE SILVEIRA MARTINS,CM S MARTI,MUNICIPAL,camarasilveiramartins.rs.gov.br/,SILVEIRA MARTINS,4320651
71900,PM DE TAQUARUÇU DO SUL,PM,MUNICIPAL,www.taquarucudosulrs.com.br/site/,TAQUARUÇU DO SUL,4321329
71901,CM DE TAQUARUÇU DO SUL,CM TAQUARU,MUNICIPAL,www.cmtaquarucudosul.com.br,TAQUARUÇU DO SUL,4321329
72000,PM DE TERRA DE AREIA,PM,MUNICIPAL,www.terradeareia.rs.gov.br,TERRA DE AREIA,4321436
72001,CM DE TERRA DE AREIA,CM TERRA A,MUNICIPAL,camaraterradeareia.rs.gov.br,TERRA DE AREIA,4321436
72100,PM DE TRÊS ARROIOS,PM TRES AR,MUNICIPAL,www.pmtresarroios.com.br,TRÊS ARROIOS,4321634
72101,CM DE TRÊS ARROIOS,CM TRES AR,MUNICIPAL,www.pmtresarroios.com.br,TRÊS ARROIOS,4321634
72200,PM DE TRÊS CACHOEIRAS,PM,MUNICIPAL,www.trescachoeiras.rs.gov.br,TRÊS CACHOEIRAS,4321667
72201,CM DE TRÊS CACHOEIRAS,CM 3 CACHO,MUNICIPAL,www.trescachoeiras.rs.leg.br,TRÊS CACHOEIRAS,4321667
72300,PM DE TRÊS PALMEIRAS,PM T PALME,MUNICIPAL,www.trespalmeiras.rs.gov.br,TRÊS PALMEIRAS,4321857
72301,CM DE TRÊS PALMEIRAS,CM T PALME,MUNICIPAL,sistema.slah.com.br/portal.camara.trespalmeiras-rs,TRÊS PALMEIRAS,4321857
72400,PM DE TRINDADE DO SUL,PM TRINDAD,MUNICIPAL,www.trindadedosul.rs.gov.br,TRINDADE DO SUL,4321956
72401,CM DE TRINDADE DO SUL,CM TRINDAD,MUNICIPAL,www.cmtrindadedosul.rs.gov.br,TRINDADE DO SUL,4321956
72500,PM DE TUNAS,PM TUNAS,MUNICIPAL,www.tunas.rs.gov.br,TUNAS,4322152
72501,CM DE TUNAS,CM TUNAS,MUNICIPAL,www.camaratunas.rs.gov.br,TUNAS,4322152
72600,PM DE TUPANDI,PM TUPANDI,MUNICIPAL,www.tupandi.rs.gov.br,TUPANDI,4322251
72601,CM DE TUPANDI,CM TUPANDI,MUNICIPAL,www.camaratupandi.rs.gov.br,TUPANDI,4322251
72700,PM DE VANINI,PM VANINI,MUNICIPAL,www.pmvanini.com.br,VANINI,4322558
72701,CM DE VANINI,CM VANINI,MUNICIPAL,www.vanini.rs.leg.br,VANINI,4322558
72800,PM DE VILA FLORES,PM VILA FL,MUNICIPAL,www.vilaflores.rs.gov.br,VILA FLORES,4323309
72801,CM DE VILA FLORES,CM VILA FL,MUNICIPAL,www.vilaflores.rs.leg.br,VILA FLORES,4323309
72900,PM DE VILA MARIA,PM VILA MA,MUNICIPAL,www.vilamaria.rs.gov.br,VILA MARIA,4323408
72901,CM DE VILA MARIA,CM VILA MA,MUNICIPAL,www.vilamaria.rs.leg.br,VILA MARIA,4323408
73000,PM DE VISTA ALEGRE,PM,MUNICIPAL,www.pmvistaalegre.com.br,VISTA ALEGRE,4323507
73001,CM DE VISTA ALEGRE,CM VISTA A,MUNICIPAL,www.pmvistaalegre.com.br,VISTA ALEGRE,4323507
73100,PM DE VISTA ALEGRE DO PRATA,PM V. A. P,MUNICIPAL,www.vistalegredoprata.rs.gov.br,VISTA ALEGRE DO PRATA,4323606
73101,CM DE VISTA ALEGRE DO PRATA,CM VISTA A,MUNICIPAL,www.vistalegredoprata.rs.gov.br,VISTA ALEGRE DO PRATA,4323606
73200,PM DE VISTA GAÚCHA,PM,MUNICIPAL,www.vistagaucha-rs.com.br/site/index.php,VISTA GAÚCHA,4323705
73201,CM DE VISTA GAÚCHA,CM VISTA G,MUNICIPAL,www.vistagaucha-rs.com.br,VISTA GAÚCHA,4323705
73202,PLANO DE SEG. SOCIAL DOS SERV. MUNICIPAIS-VISTA GAÚCHA,PLASESO,MUNICIPAL,,VISTA GAÚCHA,4323705
73300,PM DE SALDANHA MARINHO,PM S MARIN,MUNICIPAL,www.saldanhamarinho.rs.gov.br,SALDANHA MARINHO,4316436
73301,CM DE SALDANHA MARINHO,CM S MARIN,MUNICIPAL,www.camarasaldanha.rs.gov.br,SALDANHA MARINHO,4316436
73302,FUND. BENEFICENTE SALDANHA MARINHO,FUNDABESAM,MUNICIPAL,Incorp. p/Prefeitura,SALDANHA MARINHO,4316436
76600,PM DE LINHA NOVA,PM LINHA N,MUNICIPAL,www.linhanova.rs.gov.br,LINHA NOVA,4311643
73303,INST. MUN. PREV. ASSIST. SERV. - SALDANHA MARINHO,IMPAS/SM,MUNICIPAL,www.saldanhamarinho.rs.gov.br,SALDANHA MARINHO,4316436
73400,PM DE ALTO FELIZ,PM ALTO FE,MUNICIPAL,www.altofeliz.rs.gov.br,ALTO FELIZ,4300570
73401,CM DE ALTO FELIZ,CM ALTO FE,MUNICIPAL,www.camaraaltofeliz.rs.gov.br,ALTO FELIZ,4300570
73500,PM DE AMETISTA DO SUL,PM AMETIST,MUNICIPAL,www.ametistadosul.rs.gov.br/,AMETISTA DO SUL,4300646
73501,CM DE AMETISTA DO SUL,CM AMETIST,MUNICIPAL,www.camaraametistadosul.com,AMETISTA DO SUL,4300646
73600,PM DE ARAMBARÉ,PM ARAMBAR,MUNICIPAL,www.arambare.rs.gov.br,ARAMBARÉ,4300851
73601,CM DE ARAMBARÉ,CM ARAMBAR,MUNICIPAL,www.arambare.rs.leg.br,ARAMBARÉ,4300851
73700,PM DE BARÃO DO TRIUNFO,PM B DO TR,MUNICIPAL,www.pmbaraodotriunfo.com.br,BARÃO DO TRIUNFO,4301750
73701,CM DE BARÃO DO TRIUNFO,CM B DO TR,MUNICIPAL,www.camarabaraodotriunfo.rs.gov.br,BARÃO DO TRIUNFO,4301750
73800,PM DE BARRA DO GUARITA,PM B DO GU,MUNICIPAL,www.barradoguarita.rs.gov.br,BARRA DO GUARITA,4301859
73801,CM DE BARRA DO GUARITA,CM B DO GU,MUNICIPAL,www.barradoguarita.rs.gov.br,BARRA DO GUARITA,4301859
73802,FUNDO APOS. E DEMAIS BENEF. DOS SERV. - B. GUARITA,FABS,MUNICIPAL,,BARRA DO GUARITA,4301859
73900,PM DE BARRA DO RIO AZUL,PM B RIO A,MUNICIPAL,www.barradorioazul.rs.gov.br,BARRA DO RIO AZUL,4301925
73901,CM DE BARRA DO RIO AZUL,CM B RIO A,MUNICIPAL,www.barradorioazul.rs.gov.br,BARRA DO RIO AZUL,4301925
74000,PM DE BARRA FUNDA,PM BARRA F,MUNICIPAL,www.barrafunda.rs.gov.br,BARRA FUNDA,4301958
74001,CM DE BARRA FUNDA,CM BARRA F,MUNICIPAL,www.camarabarrafunda.rs.gov.br,BARRA FUNDA,4301958
74100,PM DE BOA VISTA DAS MISSÕES,PM B V MIS,MUNICIPAL,www.boavistadasmissoes.rs.gov.br,BOA VISTA DAS MISSÕES,4302154
74101,CM DE BOA VISTA DAS MISSÕES,,MUNICIPAL,camaraboavistadasmissoes.rs.gov.br,BOA VISTA DAS MISSÕES,4302154
74200,PM DE BOM PROGRESSO,PM B PROGR,MUNICIPAL,www.bomprogresso.rs.gov.br,BOM PROGRESSO,4302378
74201,CM DE BOM PROGRESSO,CM B PROGR,MUNICIPAL,www.bomprogresso.rs.leg.br,BOM PROGRESSO,4302378
74300,PM DE CAMPESTRE DA SERRA,PM C DA SE,MUNICIPAL,www.campestredaserra.rs.gov.br,CAMPESTRE DA SERRA,4303673
74301,CM DE CAMPESTRE DA SERRA,CM C DA SE,MUNICIPAL,www.camaracampestredaserra.rs.gov.br,CAMPESTRE DA SERRA,4303673
74400,PM DE CANDIOTA,PM CANDIOT,MUNICIPAL,www.candiota.rs.gov.br,CANDIOTA,4304358
74401,CM DE CANDIOTA,CM CANDIOT,MUNICIPAL,www.camaracandiota.rs.gov.br,CANDIOTA,4304358
74500,PM DE CAPITÃO,PM CAPITAO,MUNICIPAL,www.capitaors.com.br,CAPITÃO,4304697
74501,CM DE CAPITÃO,CM CAPITAO,MUNICIPAL,www.capitaors.com.br,CAPITÃO,4304697
74600,PM DE CARLOS GOMES,PM CARLOS,MUNICIPAL,carlosgomes.rs.gov.br,CARLOS GOMES,4304853
74601,CM DE CARLOS GOMES,CM CARLOS,MUNICIPAL,carlosgomes.rs.gov.br,CARLOS GOMES,4304853
74700,PM DE CENTENÁRIO,PM CENTENA,MUNICIPAL,www.centenario.rs.gov.br,CENTENÁRIO,4305116
74701,CM DE CENTENÁRIO,CM CENTENA,MUNICIPAL,www.centenario.rs.gov.br/,CENTENÁRIO,4305116
74800,PM DE CHARRUA,PM CHARRUA,MUNICIPAL,www.charrua-rs.com.br,CHARRUA,4305371
74801,CM DE CHARRUA,CM CHARRUA,MUNICIPAL,www.charrua-rs.com.br,CHARRUA,4305371
74900,PM DE COLINAS,PM COLINAS,MUNICIPAL,www.colinasrs.com.br,COLINAS,4305587
74901,CM DE COLINAS,CM COLINAS,MUNICIPAL,www.camaracolinasrs.com.br,COLINAS,4305587
75000,PM DE COQUEIROS DO SUL,PM COQUEIR,MUNICIPAL,www.coqueirosul.com.br,COQUEIROS DO SUL,4305850
75001,CM DE COQUEIROS DO SUL,CM COQUEIR,MUNICIPAL,www.coqueirosdosul.rs.leg.br,COQUEIROS DO SUL,4305850
75100,PM DE CORONEL BARROS,PM C BARRO,MUNICIPAL,www.coronelbarros.rs.gov.br,CORONEL BARROS,4305871
75101,CM DE CORONEL BARROS,CM CEL BAR,MUNICIPAL,www.camaracoronelbarros.rs.gov.br,CORONEL BARROS,4305871
75200,PM DE COXILHA,PM COXILHA,MUNICIPAL,www.pmcoxilha.rs.gov.br,COXILHA,4305975
75201,CM DE COXILHA,CM COXILHA,MUNICIPAL,www.cmcoxilha.rs.gov.br,COXILHA,4305975
75300,PM DE DERRUBADAS,PM DERRUBA,MUNICIPAL,www.derrubadas-rs.com.br,DERRUBADAS,4306320
75301,CM DE DERRUBADAS,CM DERRUBA,MUNICIPAL,www.cmvderrubadas.com.br,DERRUBADAS,4306320
75400,PM DE DOIS IRMÃOS DAS MISSÕES,PM 2 I MIS,MUNICIPAL,www.doisirmaosdasmissoes.rs.gov.br,DOIS IRMÃOS DAS MISSÕES,4306429
75401,CM DE DOIS IRMÃOS DAS MISSÕES,CM 2 I MIS,MUNICIPAL,doisirmaosdasmissoes.rs.leg.br,DOIS IRMÃOS DAS MISSÕES,4306429
75500,PM DE ENGENHO VELHO,PM ENG VEL,MUNICIPAL,www.engenhovelho.rs.gov.br,ENGENHO VELHO,4306924
75501,CM DE ENGENHO VELHO,CM ENGENHO,MUNICIPAL,www.engenhovelho.rs.leg.br,ENGENHO VELHO,4306924
75600,PM DE GARRUCHOS,PM GARRUCH,MUNICIPAL,www.garruchos.rs.gov.br,GARRUCHOS,4308656
75601,CM DE GARRUCHOS,CM GARRUCH,MUNICIPAL,www.camaragarruchos.rs.gov.br,GARRUCHOS,4308656
75700,PM DE GENTIL,PM GENTIL,MUNICIPAL,www.pmgentil.com.br,GENTIL,4308854
75701,CM DE GENTIL,CM GENTIL,MUNICIPAL,www.camaragentil.rs.gov.br,GENTIL,4308854
75800,PM DE GRAMADO DOS LOUREIROS,PM G LOURE,MUNICIPAL,www.gramadodosloureiros.rs.gov.br,GRAMADO DOS LOUREIROS,4309126
75801,CM DE GRAMADO DOS LOUREIROS,CM G LOURE,MUNICIPAL,www.camaragramadodosloureiros.rs.gov.br/index.php,GRAMADO DOS LOUREIROS,4309126
75900,PM DE GRAMADO XAVIER,PM G XAVIE,MUNICIPAL,gramadoxavier.atende.net,GRAMADO XAVIER,4309159
75901,CM DE GRAMADO XAVIER,CM G XAVIE,MUNICIPAL,www.cmgramadoxavier.rs.gov.br,GRAMADO XAVIER,4309159
76000,PM DE HULHA NEGRA,PM HULHA N,MUNICIPAL,www.hulhanegra.rs.gov.br,HULHA NEGRA,4309654
76001,CM DE HULHA NEGRA,CM HULHA N,MUNICIPAL,http://www.camarahulhanegra.rs.gov.br/,HULHA NEGRA,4309654
76100,PM DE INHACORÁ,PM INHACOR,MUNICIPAL,www.inhacora.rs.gov.br,INHACORÁ,4310413
76101,CM DE INHACORÁ,CM INHACOR,MUNICIPAL,www.camarainhacora.rs.gov.br,INHACORÁ,4310413
76200,PM DE ITAPUCA,PM ITAPUCA,MUNICIPAL,www.itapuca.rs.gov.br,ITAPUCA,4310579
76201,CM DE ITAPUCA,CM ITAPUCA,MUNICIPAL,www.camaraitapuca.rs.gov.br,ITAPUCA,4310579
76300,PM DE LAGOA DOS TRÊS CANTOS,PM L T CAN,MUNICIPAL,www.lagoa3cantos.rs.gov.br,LAGOA DOS TRÊS CANTOS,4311270
76301,CM DE LAGOA DOS TRÊS CANTOS,CM L T CAN,MUNICIPAL,www.camaralagoa3cantos.com.br,LAGOA DOS TRÊS CANTOS,4311270
76400,PM DE LAJEADO DO BUGRE,PM L DO BU,MUNICIPAL,www.lajeadodobugre.rs.gov.br,LAJEADO DO BUGRE,4311429
76401,CM DE LAJEADO DO BUGRE,CM L DO BU,MUNICIPAL,www.lajeadodobugre.rs.leg.br,LAJEADO DO BUGRE,4311429
76500,PM DE LINDOLFO COLLOR,PM L COLLO,MUNICIPAL,www.lindolfocollor.rs.gov.br,LINDOLFO COLLOR,4311627
76501,CM DE LINDOLFO COLLOR,CM L COLLO,MUNICIPAL,www.camaralindolfocollor.com.br,LINDOLFO COLLOR,4311627
76601,CM DE LINHA NOVA,CM LINHA N,MUNICIPAL,www.camaralinhanova.rs.gov.br,LINHA NOVA,4311643
76700,PM DE MANOEL VIANA,PM M VIANA,MUNICIPAL,www.manoelviana.rs.gov.br,MANOEL VIANA,4311759
76701,CM DE MANOEL VIANA,CM MANOEL,MUNICIPAL,cmvmanoelviana.com.br,MANOEL VIANA,4311759
76800,PM DE MAQUINÉ,PM MAQUINE,MUNICIPAL,www.maquine.rs.gov.br,MAQUINÉ,4311775
76801,CM DE MAQUINÉ,CM MAQUINE,MUNICIPAL,www.maquine.rs.leg.br,MAQUINÉ,4311775
76900,PM DE MARATÁ,PM MARATÁ,MUNICIPAL,WWW.MARATA.RS.GOV.BR,MARATÁ,4311791
76901,CM DE MARATÁ,CM MARATA,MUNICIPAL,www.camaramarata.rs.gov.br,MARATÁ,4311791
77000,PM DE MARIANA PIMENTEL,PM M PIMEN,MUNICIPAL,www.marianapimentel.rs.gov.br,MARIANA PIMENTEL,4311981
77001,CM DE MARIANA PIMENTEL,CM M PIMEN,MUNICIPAL,www.marianapimentel.rs.gov.br,MARIANA PIMENTEL,4311981
77100,PM DE MATO CASTELHANO,PM M CASTE,MUNICIPAL,www.matocastelhano-rs.com.br,MATO CASTELHANO,4312138
77101,CM DE MATO CASTELHANO,CM M CASTE,MUNICIPAL,www.camaramatocastelhano.rs.gov.br,MATO CASTELHANO,4312138
77200,PM DE MATO LEITÃO,PM M LEITA,MUNICIPAL,www.matoleitao-rs.com.br,MATO LEITÃO,4312153
77201,CM DE MATO LEITÃO,CM M LEITA,MUNICIPAL,www.camaramatoleitao-rs.com.br,MATO LEITÃO,4312153
77300,PM DE MINAS DO LEÃO,PM MINAS L,MUNICIPAL,www.minasdoleao.rs.gov.br,MINAS DO LEÃO,4312252
77301,CM DE MINAS DO LEÃO,CM M. DO L,MUNICIPAL,camaraminasdoleao.rs.gov.br,MINAS DO LEÃO,4312252
77400,PM DE MONTE BELO DO SUL,PM M BELO,MUNICIPAL,www.montebelodosul.rs.gov.br,MONTE BELO DO SUL,4312385
77401,CM DE MONTE BELO DO SUL,CM MONTE B,MUNICIPAL,www.montebelodosul.rs.leg.br,MONTE BELO DO SUL,4312385
77500,PM DE MORMAÇO,PM MORMACO,MUNICIPAL,www.mormacors.com.br,MORMAÇO,4312427
77501,CM DE MORMAÇO,CM MORMACO,MUNICIPAL,www.camaramormaco.com.br,MORMAÇO,4312427
77600,PM DE MORRINHOS DO SUL,PM MORRINH,MUNICIPAL,www.morrinhosdosul.rs.gov.br,MORRINHOS DO SUL,4312443
77601,CM DE MORRINHOS DO SUL,CM MOR. SU,MUNICIPAL,www.camaramorrinhosdosul.net,MORRINHOS DO SUL,4312443
77700,PM DE MORRO REUTER,PM MORRO R,MUNICIPAL,www.morroreuter.rs.gov.br,MORRO REUTER,4312476
77701,CM DE MORRO REUTER,CM MORRO R,MUNICIPAL,www.morroreuter.rs.gov.br,MORRO REUTER,4312476
77800,PM DE MULITERNO,PM MULITER,MUNICIPAL,www.muliterno.rs.gov.br,MULITERNO,4312625
77801,CM DE MULITERNO,CM MULITER,MUNICIPAL,www.muliterno.rs.leg.br,MULITERNO,4312625
77900,PM DE NICOLAU VERGUEIRO,PM N VERGU,MUNICIPAL,www.nicolauvergueiro.rs.gov.br,NICOLAU VERGUEIRO,4312674
77901,CM DE NICOLAU VERGUEIRO,CM N VERGU,MUNICIPAL,www.cmnv.rs.gov.br,NICOLAU VERGUEIRO,4312674
78000,PM DE NOVA BOA VISTA,PM N BOA V,MUNICIPAL,www.novaboavista.rs.gov.br,NOVA BOA VISTA,4312955
78001,CM DE NOVA BOA VISTA,CM N BOA V,MUNICIPAL,www.camaranovaboavista.rs.gov.br,NOVA BOA VISTA,4312955
78100,PM DE NOVA PÁDUA,PM N PADUA,MUNICIPAL,www.novapadua.rs.gov.br,NOVA PÁDUA,4313086
78101,CM DE NOVA PÁDUA,CM N. PADU,MUNICIPAL,www.camaranovapadua.rs.gov.br,NOVA PÁDUA,4313086
78200,PM DE NOVA SANTA RITA,PM NOVA S,MUNICIPAL,novasantarita.atende.net,NOVA SANTA RITA,4313375
78201,CM DE NOVA SANTA RITA,CM N. STA,MUNICIPAL,www.cmnovasantarita.rs.gov.br,NOVA SANTA RITA,4313375
78202,INST. MUN. ASSIST. SERV. DE NOVA SANTA RITA,IMAS,MUNICIPAL,,NOVA SANTA RITA,4313375
78300,PM DE NOVO BARREIRO,PM N BARRE,MUNICIPAL,www.novobarreiro.rs.gov.br,NOVO BARREIRO,4313490
78301,CM DE NOVO BARREIRO,CM N BARRE,MUNICIPAL,www.camaranovobarreiro.rs.gov.br,NOVO BARREIRO,4313490
78400,PM DE NOVO MACHADO,PM NOVO MA,MUNICIPAL,www.novomachado.rs.gov.br,NOVO MACHADO,4313425
78401,CM DE NOVO MACHADO,CM N MACHA,MUNICIPAL,www.camaranovomachado.rs.gov.br,NOVO MACHADO,4313425
78500,PM DE NOVO TIRADENTES,PM N TIRAD,MUNICIPAL,www.novotiradentesrs.com.br,NOVO TIRADENTES,4313441
78501,CM DE NOVO TIRADENTES,CM N TIRAD,MUNICIPAL,www.novotiradentesrs.com.br,NOVO TIRADENTES,4313441
78600,PM DE PARECI NOVO,PM PARECI,MUNICIPAL,www.parecinovo.rs.gov.br,PARECI NOVO,4314035
78601,CM DE PARECI NOVO,CM PARECI,MUNICIPAL,www.parecinovo.rs.leg.br,PARECI NOVO,4314035
78700,PM DE PASSO DO SOBRADO,PM P SOBRA,MUNICIPAL,www.passodosobrado.rs.gov.br,PASSO DO SOBRADO,4314076
78701,CM DE PASSO DO SOBRADO,CM P SOBRA,MUNICIPAL,www.camarapassodosobrado.rs.gov.br,PASSO DO SOBRADO,4314076
78800,PM DE PICADA CAFÉ,PM PICADA,MUNICIPAL,www.picadacafe.rs.gov.br,PICADA CAFÉ,4314423
78801,CM DE PICADA CAFÉ,CM P CAFE,MUNICIPAL,www.camarapicadacafe.rs.gov.br,PICADA CAFÉ,4314423
78900,PM DE PINHAL GRANDE,PM P GRAND,MUNICIPAL,www.pinhalgrande.rs.gov.br,PINHAL GRANDE,4314472
78901,CM DE PINHAL GRANDE,CM P GRAND,MUNICIPAL,www.pinhalgrande.rs.leg.br,PINHAL GRANDE,4314472
79000,PM DE PINHEIRINHO DO VALE,PM P DO VA,MUNICIPAL,www.pinheirinhodovale.rs.gov.br,PINHEIRINHO DO VALE,4314498
79001,CM DE PINHEIRINHO DO VALE,CM P DO VA,MUNICIPAL,www.camarapinheirinhodovalers.com.br,PINHEIRINHO DO VALE,4314498
79100,PM DE PONTÃO,PM PONTAO,MUNICIPAL,www.pontao.rs.gov.br,PONTÃO,4314779
79101,CM DE PONTÃO,CM PONTAO,MUNICIPAL,www.cmpontao.com.br,PONTÃO,4314779
79200,PM DE PONTE PRETA,PM PONTE P,MUNICIPAL,www.pontepreta.rs.gov.br,PONTE PRETA,4314787
79201,CM DE PONTE PRETA,CM PONTE P,MUNICIPAL,www.pontepreta.rs.gov.br,PONTE PRETA,4314787
79300,PM DE PORTO MAUÁ,PM PORTO M,MUNICIPAL,www.portomaua.rs.gov.br,PORTO MAUÁ,4315057
79301,CM DE PORTO MAUÁ,CM P MAUA,MUNICIPAL,www.camaraportomaua.rs.gov.br,PORTO MAUÁ,4315057
79400,PM DE PORTO VERA CRUZ,PM P VERA,MUNICIPAL,www.portoveracruz.rs.gov.br,PORTO VERA CRUZ,4315073
79401,CM DE PORTO VERA CRUZ,CM PVCRUZ,MUNICIPAL,www.camaraportoveracruz.rs.gov.br,PORTO VERA CRUZ,4315073
79500,PM DE PRESIDENTE LUCENA,PM PRES LU,MUNICIPAL,presidentelucena.rs.gov.br,PRESIDENTE LUCENA,4315149
79501,CM DE PRESIDENTE LUCENA,CM PRES LU,MUNICIPAL,www.camarapresidentelucena.rs.gov.br,PRESIDENTE LUCENA,4315149
79600,PM DE QUEVEDOS,PM QUEVEDO,MUNICIPAL,www.quevedos.rs.gov.br,QUEVEDOS,4315321
79601,CM DE QUEVEDOS,CM QUEVEDO,MUNICIPAL,www.camaraquevedos.rs.gov.br,QUEVEDOS,4315321
79700,PM DE RIO DOS ÍNDIOS,PM RIO IND,MUNICIPAL,www.riodosindios.rs.gov.br,RIO DOS ÍNDIOS,4315552
79701,CM DE RIO DOS ÍNDIOS,CM RIO IND,MUNICIPAL,www.camarariodosindios.rs.gov.br,RIO DOS ÍNDIOS,4315552
79800,PM DE SAGRADA FAMÍLIA,PM S FAMIL,MUNICIPAL,www.sagradafamilia.rs.gov.br,SAGRADA FAMÍLIA,4316428
79801,CM DE SAGRADA FAMÍLIA,CM S FAMIL,MUNICIPAL,sagradafamilia.rs.leg.br,SAGRADA FAMÍLIA,4316428
79900,PM DE SALVADOR DAS MISSÕES,PM S MISSO,MUNICIPAL,www.pmsalvadormissoes.com.br,SALVADOR DAS MISSÕES,4316477
79901,CM DE SALVADOR DAS MISSÕES,CM SALV MI,MUNICIPAL,http://www.salvadordasmissoes.rs.gov.br/,SALVADOR DAS MISSÕES,4316477
80000,PM DE SANTA CLARA DO SUL,PM S CLARA,MUNICIPAL,www.santaclaradosul.rs.gov.br,SANTA CLARA DO SUL,4316758
80001,CM DE SANTA CLARA DO SUL,CM S CLARA,MUNICIPAL,www.santaclaradosul.rs.leg.br,SANTA CLARA DO SUL,4316758
80100,PM DE SANTA TEREZA,PM SANTA T,MUNICIPAL,www.santatereza.rs.gov.br,SANTA TEREZA,4317251
80101,CM DE SANTA TEREZA,CM STA TER,MUNICIPAL,http://www.santatereza.rs.gov.br/camara/,SANTA TEREZA,4317251
80200,PM DE SANTO ANTÔNIO DO PALMA,PM S ANT P,MUNICIPAL,www.pmpalma.com.br;,SANTO ANTÔNIO DO PALMA,4317558
80201,CM DE SANTO ANTÔNIO DO PALMA,CM S ANT P,MUNICIPAL,www.cmsantoantoniodopalma.rs.gov.br,SANTO ANTÔNIO DO PALMA,4317558
80300,PM DE SANTO ANTÔNIO DO PLANALTO,PM S ANT P,MUNICIPAL,www.santoantoniodoplanalto.rs.gov.br,SANTO ANTÔNIO DO PLANALTO,4317756
80301,CM DE SANTO ANTÔNIO DO PLANALTO,CM S ANT P,MUNICIPAL,camarastoantoniodoplanalto.com.br,SANTO ANTÔNIO DO PLANALTO,4317756
80400,PM DE SANTO EXPEDITO DO SUL,PM S EXPED,MUNICIPAL,www.santoexpeditodosul.rs.gov.br,SANTO EXPEDITO DO SUL,4317954
